	Gene.names	Protein.IDs	LFQ.intensity.01	LFQ.intensity.02	LFQ.intensity.03	LFQ.intensity.04	LFQ.intensity.05	LFQ.intensity.06	LFQ.intensity.07	LFQ.intensity.08	LFQ.intensity.09	LFQ.intensity.10	LFQ.intensity.11	LFQ.intensity.12	LFQ.intensity.13	LFQ.intensity.14	LFQ.intensity.15
148	RPS21A	P0C0V8	0.0	32926000.0	32435000.0	0.0	27421000.0	27729000.0	33128000.0	23595000.0	26479000.0	34003000.0	31494000.0	36092000.0	0.0	32226000.0	39388000.0
149	RPS22B;RPS22A	Q3E7Y3;P0C0W1	394780000.0	448670000.0	522300000.0	503880000.0	453720000.0	497460000.0	475220000.0	443900000.0	427660000.0	499140000.0	558380000.0	482500000.0	455430000.0	660710000.0	622590000.0
150	RPL11B;RPL11A	Q3E757;P0C0W9	737680000.0	898240000.0	957410000.0	689880000.0	877670000.0	720200000.0	902450000.0	586950000.0	745870000.0	684830000.0	539630000.0	720070000.0	706540000.0	681920000.0	814890000.0
151	RPS28A;RPS28B	Q3E7X9;P0C0X0	372700000.0	427370000.0	225640000.0	290640000.0	263790000.0	374810000.0	179430000.0	333360000.0	271490000.0	501630000.0	452200000.0	464440000.0	331000000.0	286340000.0	298620000.0
152	RPL27A;RPL27B	P0C2H6;P0C2H7	569680000.0	524620000.0	648070000.0	462180000.0	600970000.0	445950000.0	654820000.0	355680000.0	462670000.0	403380000.0	317670000.0	428430000.0	409330000.0	429270000.0	629150000.0
153	RPL31A	P0C2H8	313080000.0	353810000.0	356120000.0	236180000.0	289340000.0	246810000.0	320940000.0	225710000.0	291800000.0	309630000.0	243390000.0	342780000.0	314690000.0	327060000.0	418430000.0
154	TY1B-PR1;TY1B-H;TY1B-DR6;TY1B-PR2;TY1B-BR;TY1B-DR3;TY1B-GR2;TY1B-DR1;TY1B-LR4;TY1B-LR3;TY1B-JR1;TY1B-OR;TY1B-LR1;TY1B-ML1;TY1B-MR2;TY1B-DR5;TY1B-JR2;TY1B-ER2;TY1B-GR3;TY1B-PL;TY1B-NL2;TY1B-ER1;TY1B-GR1;TY1B-ML2;TY1B-PR3;TY1B-LR2;TY1B-DR4;TY1B-OL	P0C2I9;O13535;P0C2I3;P0C2J0;Q12193;Q99231;Q12269;Q03855;P0C2I7;P0C2I6;P47098;Q92393;Q12088;Q04711;Q04670;P0C2I2;P47100;Q03619;Q12316;Q12414;Q99337;Q03612;Q12141;Q03434;P0C2J1;P0C2I5;Q07793;Q12273;O13527	108610000.0	31711000.0	165540000.0	84130000.0	0.0	40193000.0	110420000.0	0.0	72873000.0	59354000.0	66012000.0	65167000.0	59120000.0	45877000.0	55438000.0
155	YHR073C-B	P0C5N4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156	SSC1	P0CS90;P39987	153880000.0	165280000.0	101570000.0	139210000.0	131210000.0	173710000.0	123850000.0	162170000.0	177940000.0	198030000.0	191100000.0	168470000.0	188500000.0	118790000.0	126040000.0
157	PBI2	P0CT04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	RPL20B;RPL20A	P0CX24;P0CX23	636750000.0	739440000.0	681630000.0	439730000.0	632050000.0	448400000.0	755740000.0	442510000.0	570420000.0	479290000.0	455260000.0	486900000.0	582380000.0	524830000.0	685310000.0
159	RPL43B;RPL43A	P0CX26;P0CX25	235620000.0	257100000.0	297120000.0	204350000.0	0.0	177590000.0	294730000.0	0.0	240520000.0	245040000.0	185350000.0	249770000.0	205640000.0	145940000.0	261830000.0
160	RPL42B;RPL42A	P0CX28;P0CX27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
161	RPS23B;RPS23A	P0CX30;P0CX29	240020000.0	271140000.0	331280000.0	257800000.0	246620000.0	264560000.0	299030000.0	0.0	251780000.0	224510000.0	281150000.0	261100000.0	234990000.0	504540000.0	424990000.0
162	RPS24B;RPS24A	P0CX32;P0CX31	411990000.0	484890000.0	474230000.0	346190000.0	443410000.0	265370000.0	582040000.0	280220000.0	453090000.0	348230000.0	323630000.0	350610000.0	310420000.0	401290000.0	537930000.0
163	RPS30B;RPS30A	P0CX34;P0CX33	135520000.0	149930000.0	0.0	164150000.0	170700000.0	143620000.0	158080000.0	0.0	165070000.0	0.0	0.0	161700000.0	0.0	129400000.0	212970000.0
164	RPS4B;RPS4A	P0CX36;P0CX35	857200000.0	948040000.0	1041900000.0	992440000.0	957620000.0	962110000.0	963660000.0	738500000.0	885820000.0	871570000.0	869060000.0	848510000.0	881010000.0	1221400000.0	1131300000.0
165	RPS6B;RPS6A	P0CX38;P0CX37	622430000.0	604450000.0	983840000.0	690340000.0	713030000.0	572970000.0	865350000.0	181600000.0	650850000.0	584050000.0	445230000.0	541330000.0	579390000.0	792600000.0	983330000.0
166	RPS8B;RPS8A	P0CX40;P0CX39	1113800000.0	1221600000.0	1530900000.0	923190000.0	1248600000.0	815320000.0	1461600000.0	285970000.0	986320000.0	838690000.0	708100000.0	947850000.0	824660000.0	1075800000.0	1345900000.0
167	RPL23B;RPL23A	P0CX42;P0CX41	762760000.0	753460000.0	895660000.0	782480000.0	947700000.0	697590000.0	388150000.0	619760000.0	753000000.0	716290000.0	733230000.0	729270000.0	637770000.0	1069500000.0	840180000.0
168	RPL1B;RPL1A	P0CX44;P0CX43	362180000.0	367800000.0	466610000.0	358020000.0	437990000.0	337940000.0	359770000.0	205140000.0	334230000.0	323260000.0	257760000.0	332480000.0	298950000.0	367050000.0	436580000.0
169	RPL2B;RPL2A	P0CX46;P0CX45	798220000.0	745850000.0	961200000.0	681280000.0	914020000.0	521370000.0	899850000.0	588130000.0	657530000.0	588120000.0	552060000.0	612570000.0	667470000.0	649920000.0	835670000.0
170	RPS11B;RPS11A	P0CX48;P0CX47	957870000.0	879790000.0	1507100000.0	779580000.0	1101200000.0	790430000.0	1195700000.0	547370000.0	908340000.0	726690000.0	537190000.0	825910000.0	846230000.0	821430000.0	1341700000.0
171	RPL18B;RPL18A	P0CX50;P0CX49	296540000.0	272310000.0	495130000.0	304440000.0	420910000.0	265630000.0	373030000.0	0.0	197940000.0	282280000.0	288980000.0	261270000.0	231440000.0	378930000.0	378460000.0
172	RPS16B;RPS16A	P0CX52;P0CX51	690050000.0	757180000.0	891740000.0	1000300000.0	768060000.0	1128400000.0	852050000.0	721590000.0	723150000.0	897580000.0	874580000.0	904790000.0	869100000.0	1468200000.0	1142800000.0
173	RPL12B;RPL12A	P0CX54;P0CX53	518390000.0	677280000.0	598110000.0	652800000.0	737810000.0	720680000.0	639360000.0	539890000.0	479230000.0	608730000.0	583640000.0	720150000.0	604100000.0	694060000.0	817040000.0
174	RPS18B;RPS18A	P0CX56;P0CX55	696910000.0	717870000.0	1051400000.0	572990000.0	805540000.0	669110000.0	742720000.0	0.0	724810000.0	642240000.0	486100000.0	658390000.0	472930000.0	636530000.0	932340000.0
175	RPL19B;RPL19A	P0CX83;P0CX82	704890000.0	690440000.0	729820000.0	555360000.0	623170000.0	483430000.0	712570000.0	323320000.0	651710000.0	656740000.0	478470000.0	641680000.0	570130000.0	606760000.0	736110000.0
176	RPL35B;RPL35A	P0CX85;P0CX84	317360000.0	397160000.0	345620000.0	274700000.0	355170000.0	288410000.0	366420000.0	310850000.0	350540000.0	302690000.0	282260000.0	274830000.0	295660000.0	223100000.0	323670000.0
177	SBP1	P10080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	TIF1	P10081	266590000.0	252300000.0	241250000.0	242200000.0	272220000.0	258980000.0	198720000.0	270250000.0	259140000.0	326510000.0	316490000.0	332550000.0	280360000.0	263490000.0	275980000.0
179	ADH4	P10127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180	SSA1	P10591	336760000.0	160640000.0	99996000.0	101750000.0	107660000.0	156030000.0	219370000.0	0.0	347680000.0	101120000.0	307350000.0	107440000.0	148610000.0	0.0	135290000.0
181	SSA2	P10592	1102000000.0	946050000.0	776780000.0	823520000.0	793000000.0	845370000.0	874270000.0	855960000.0	1155200000.0	1002500000.0	1133900000.0	919550000.0	910690000.0	751150000.0	842350000.0
182	ERG11	P10614	0.0	0.0	50017000.0	37250000.0	29275000.0	31005000.0	44106000.0	0.0	33738000.0	41952000.0	40187000.0	43302000.0	35208000.0	40114000.0	51557000.0
183	RPP1B	P10622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184	SAM1	P10659	232250000.0	224250000.0	355940000.0	253790000.0	210610000.0	182780000.0	310040000.0	158540000.0	187170000.0	212220000.0	193150000.0	221550000.0	216170000.0	286240000.0	300760000.0
185	MRP1	P10662	0.0	0.0	0.0	0.0	572730000.0	106460000.0	0.0	0.0	0.0	0.0	132390000.0	0.0	266580000.0	0.0	189480000.0
186	MRP2	P10663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187	RPL4A;RPL4B	P10664;P49626	1230100000.0	1172900000.0	1297700000.0	1353000000.0	1129800000.0	1044500000.0	1282800000.0	798770000.0	1030100000.0	1063200000.0	1022200000.0	1075700000.0	992780000.0	1307700000.0	1473600000.0
188	HOM3	P10869	0.0	39684000.0	65426000.0	0.0	0.0	0.0	70574000.0	0.0	69103000.0	47444000.0	0.0	0.0	0.0	67898000.0	72447000.0
189	MAK16	P10962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
190	PCK1	P10963	53230000.0	0.0	21939000.0	134330000.0	0.0	277190000.0	15321000.0	155610000.0	47371000.0	6830500.0	71709000.0	0.0	214820000.0	92566000.0	23529000.0
191	RPA190	P10964	0.0	0.0	17799000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15333000.0
192	ARF1	P11076;P19146	35484000.0	0.0	40203000.0	31589000.0	37233000.0	44921000.0	36818000.0	0.0	38683000.0	47845000.0	41023000.0	46029000.0	40475000.0	35795000.0	36176000.0
193	PYC1	P11154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
194	ZWF1	P11412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
195	SSB1	P11484	342640000.0	359410000.0	393180000.0	337040000.0	408080000.0	293330000.0	393490000.0	0.0	367020000.0	375900000.0	365820000.0	356150000.0	387010000.0	359880000.0	364600000.0
196	PHO8	P11491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	RNA1	P11745	23703000.0	0.0	29069000.0	35983000.0	0.0	34277000.0	0.0	0.0	27477000.0	30890000.0	29603000.0	0.0	0.0	33700000.0	0.0
198	SCH9	P11792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
199	SUP45	P12385	34414000.0	42407000.0	57499000.0	26134000.0	0.0	0.0	55702000.0	0.0	31570000.0	29944000.0	22448000.0	0.0	0.0	32607000.0	50459000.0
200	TCP1	P12612	25933000.0	0.0	0.0	26829000.0	0.0	0.0	30394000.0	0.0	0.0	0.0	0.0	0.0	23866000.0	26835000.0	32886000.0
201	HMG1	P12683	0.0	0.0	0.0	25244000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23963000.0
202	MRP13	P12686	0.0	0.0	0.0	0.0	163650000.0	60018000.0	0.0	0.0	0.0	0.0	0.0	0.0	68048000.0	0.0	89057000.0
203	YPK1	P12688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
204	LAT1	P12695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
205	PGI1	P12709	162090000.0	137250000.0	175970000.0	198320000.0	144020000.0	197230000.0	196060000.0	0.0	202120000.0	211940000.0	290250000.0	209860000.0	199320000.0	190440000.0	225160000.0
206	GCD2	P12754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
207	NAT1	P12945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
208	GLN4	P13188	0.0	0.0	18363000.0	0.0	0.0	0.0	16021000.0	0.0	0.0	18272000.0	0.0	0.0	0.0	16112000.0	17062000.0
209	URA5	P13298	19750000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44014000.0	0.0	28403000.0	0.0	0.0	0.0
210	RPO41	P13433	12626000.0	0.0	27811000.0	0.0	93588000.0	0.0	0.0	0.0	0.0	26516000.0	8240700.0	0.0	0.0	0.0	0.0
211	CAP2	P13517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
212	HOM2	P13663	79228000.0	67559000.0	104470000.0	78494000.0	72867000.0	106550000.0	67689000.0	68430000.0	76643000.0	81232000.0	77416000.0	78469000.0	67408000.0	86809000.0	112250000.0
213	RSR1	P13856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
214	DPM1	P14020	109790000.0	82374000.0	159390000.0	109120000.0	128680000.0	97266000.0	131330000.0	91353000.0	96097000.0	78047000.0	59156000.0	91436000.0	101050000.0	93317000.0	107730000.0
215	RPL30	P14120	314210000.0	318840000.0	383780000.0	341120000.0	339660000.0	289250000.0	326730000.0	251010000.0	268140000.0	306010000.0	269010000.0	347310000.0	328090000.0	297460000.0	382110000.0
216	RPL3	P14126	640250000.0	670490000.0	644670000.0	444280000.0	681950000.0	427630000.0	622140000.0	409400000.0	581970000.0	484770000.0	440710000.0	466470000.0	485480000.0	490790000.0	588260000.0
217	FBA1	P14540	1203000000.0	1442900000.0	1057000000.0	939280000.0	1199800000.0	1042000000.0	1332700000.0	1447700000.0	1570100000.0	1133600000.0	1239700000.0	1174200000.0	1085000000.0	744450000.0	966100000.0
218	GFA1	P14742	48662000.0	27969000.0	75932000.0	77766000.0	29773000.0	51157000.0	66085000.0	61173000.0	32038000.0	31303000.0	24997000.0	31227000.0	46879000.0	54035000.0	55647000.0
219	CPR1	P14832	194940000.0	140610000.0	116500000.0	99760000.0	127700000.0	168980000.0	115630000.0	93134000.0	194140000.0	191230000.0	158120000.0	170840000.0	144120000.0	129640000.0	129770000.0
220	ARO3	P14843	0.0	0.0	0.0	0.0	0.0	28833000.0	0.0	0.0	0.0	28471000.0	38851000.0	31102000.0	35998000.0	21736000.0	26769000.0
221	SEC63	P14906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
222	TAL1	P15019	0.0	0.0	0.0	33476000.0	0.0	47030000.0	0.0	0.0	0.0	51878000.0	43972000.0	40286000.0	0.0	0.0	0.0
223	HSC82	P15108	454530000.0	350130000.0	261400000.0	317080000.0	279720000.0	395890000.0	316750000.0	316640000.0	430670000.0	476070000.0	605540000.0	414120000.0	426910000.0	312210000.0	303200000.0
224	KRS1	P15180	104430000.0	86248000.0	134990000.0	124290000.0	112240000.0	146250000.0	129330000.0	103770000.0	103580000.0	143780000.0	70717000.0	154760000.0	132930000.0	129260000.0	148690000.0
225	SEC23	P15303	0.0	0.0	20377000.0	0.0	0.0	0.0	18584000.0	0.0	0.0	25517000.0	30319000.0	23145000.0	0.0	50107000.0	30140000.0
226	MSS116	P15424	37563000.0	0.0	39820000.0	36925000.0	41886000.0	0.0	30521000.0	0.0	0.0	0.0	0.0	0.0	0.0	25807000.0	29076000.0
227	GUK1	P15454	62126000.0	80870000.0	0.0	80646000.0	0.0	0.0	0.0	0.0	0.0	101550000.0	107910000.0	95994000.0	85921000.0	59105000.0	56878000.0
228	IDI1	P15496	21063000.0	22637000.0	19348000.0	0.0	0.0	23893000.0	0.0	0.0	0.0	0.0	0.0	27828000.0	0.0	0.0	22961000.0
229	TRM1	P15565-2;P15565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22297000.0	17960000.0
230	FRS1	P15624	39681000.0	0.0	37242000.0	42971000.0	0.0	24671000.0	0.0	0.0	31476000.0	49580000.0	38845000.0	39345000.0	34540000.0	47217000.0	42706000.0
231	FRS2	P15625	0.0	0.0	0.0	37104000.0	0.0	0.0	0.0	0.0	0.0	54371000.0	42474000.0	0.0	0.0	0.0	0.0
232	NOP1	P15646	174470000.0	227050000.0	198370000.0	132490000.0	265190000.0	89816000.0	153590000.0	151410000.0	122280000.0	92337000.0	75477000.0	123720000.0	89359000.0	123820000.0	141220000.0
233	URA6	P15700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
234	STI1	P15705	92209000.0	54332000.0	23100000.0	42074000.0	0.0	55658000.0	37023000.0	31262000.0	75392000.0	64586000.0	75816000.0	68810000.0	56169000.0	29469000.0	36459000.0
235	POL30	P15873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
236	ABP1	P15891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
237	HSP26	P15992	656700000.0	190510000.0	0.0	0.0	0.0	0.0	104680000.0	0.0	959040000.0	0.0	698280000.0	0.0	0.0	0.0	0.0
238	THR4	P16120	49090000.0	44179000.0	22842000.0	37854000.0	38897000.0	47524000.0	34367000.0	0.0	40131000.0	61890000.0	0.0	52106000.0	46059000.0	39565000.0	30902000.0
239	VMA2	P16140	95120000.0	71876000.0	152190000.0	117060000.0	88916000.0	98447000.0	130080000.0	95297000.0	85236000.0	76344000.0	77066000.0	76491000.0	78973000.0	129200000.0	114460000.0
240	PDA1	P16387	30623000.0	0.0	36313000.0	0.0	0.0	33512000.0	0.0	0.0	0.0	0.0	0.0	0.0	30065000.0	31652000.0	34098000.0
241	PDC5	P16467	0.0	0.0	88224000.0	0.0	0.0	0.0	0.0	0.0	0.0	154420000.0	0.0	0.0	0.0	0.0	0.0
242	KAR2	P16474	107170000.0	80788000.0	79576000.0	59866000.0	66320000.0	105460000.0	65978000.0	0.0	111010000.0	97323000.0	118850000.0	92504000.0	84142000.0	82368000.0	84095000.0
243	YEF3	P16521	729780000.0	774880000.0	1317400000.0	1091300000.0	863680000.0	1066600000.0	966240000.0	610670000.0	732740000.0	800860000.0	736980000.0	817450000.0	652290000.0	1318600000.0	1191600000.0
244	OM45	P16547	65635000.0	0.0	0.0	21951000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
245	APA1	P16550	0.0	0.0	25311000.0	33799000.0	0.0	37019000.0	0.0	0.0	0.0	41210000.0	0.0	36090000.0	0.0	44456000.0	32303000.0
246	NCP1	P16603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
247	PFK1	P16861	102380000.0	76919000.0	118410000.0	112980000.0	67815000.0	102300000.0	103550000.0	93446000.0	94567000.0	81534000.0	103930000.0	81191000.0	93782000.0	107310000.0	95666000.0
248	PFK2	P16862	53709000.0	46860000.0	111950000.0	48069000.0	66055000.0	56929000.0	51179000.0	0.0	62784000.0	54215000.0	37442000.0	54490000.0	51866000.0	76807000.0	82279000.0
249	FUS3	P16892	0.0	0.0	462900000.0	337270000.0	0.0	0.0	698460000.0	482550000.0	0.0	240650000.0	0.0	0.0	0.0	0.0	0.0
250	RPL8A	P17076	571470000.0	569950000.0	624170000.0	665460000.0	617280000.0	632810000.0	665700000.0	515130000.0	438360000.0	581760000.0	647010000.0	607220000.0	682960000.0	625560000.0	727440000.0
251	VMA1	P17255	90347000.0	71983000.0	104320000.0	108300000.0	71612000.0	85354000.0	88488000.0	79608000.0	93297000.0	97080000.0	80026000.0	75263000.0	81789000.0	94800000.0	91106000.0
252	THR1	P17423	24171000.0	0.0	30131000.0	27236000.0	0.0	25054000.0	26360000.0	0.0	25916000.0	28859000.0	0.0	24392000.0	27888000.0	29045000.0	28329000.0
253	MDH1	P17505	88815000.0	63914000.0	71528000.0	91036000.0	65041000.0	163360000.0	70480000.0	155120000.0	90590000.0	77819000.0	75718000.0	79058000.0	159840000.0	76120000.0	71916000.0
254	TPM1	P17536	35469000.0	38178000.0	0.0	0.0	29533000.0	56749000.0	0.0	56145000.0	0.0	63973000.0	67336000.0	65408000.0	0.0	0.0	0.0
255	PET123	P17558	0.0	0.0	0.0	0.0	982790000.0	214750000.0	0.0	0.0	0.0	0.0	306530000.0	0.0	544500000.0	0.0	362260000.0
256	GRX2	P17695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37249000.0	0.0	0.0	39398000.0	0.0	24203000.0
257	GLK1	P17709	32313000.0	0.0	19446000.0	23227000.0	0.0	43705000.0	22282000.0	0.0	24434000.0	0.0	43618000.0	24645000.0	29211000.0	28622000.0	19907000.0
258	CLC1	P17891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
259	CPT1	P17898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260	PDI1	P17967	66142000.0	50430000.0	43152000.0	57245000.0	46246000.0	101900000.0	37798000.0	76593000.0	50725000.0	70957000.0	90265000.0	82898000.0	84368000.0	76393000.0	61610000.0
261	PET9	P18239;P18238	134340000.0	113670000.0	185020000.0	151880000.0	162210000.0	123840000.0	148890000.0	164510000.0	140350000.0	114770000.0	118580000.0	144450000.0	205350000.0	170060000.0	148060000.0
262	SNF5	P18480	0.0	0.0	25885000.0	0.0	116750000.0	0.0	83119000.0	0.0	0.0	0.0	0.0	51867000.0	0.0	0.0	0.0
263	FUR1	P18562	64976000.0	61333000.0	81261000.0	0.0	46619000.0	50723000.0	59348000.0	44503000.0	68255000.0	69607000.0	67010000.0	56956000.0	70719000.0	68953000.0	82668000.0
264	SNF6	P18888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265	FAS2	P19097	81469000.0	62007000.0	123020000.0	78775000.0	65479000.0	81012000.0	88096000.0	34909000.0	76867000.0	89627000.0	97359000.0	73814000.0	70057000.0	102900000.0	101430000.0
266	KGD2	P19262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
267	SAM2	P19358	55637000.0	0.0	63516000.0	65254000.0	58652000.0	0.0	58374000.0	0.0	0.0	75184000.0	0.0	78203000.0	0.0	66735000.0	56356000.0
268	ACO1	P19414	104400000.0	94193000.0	96404000.0	112580000.0	83033000.0	106670000.0	83513000.0	114300000.0	117980000.0	105320000.0	133320000.0	101750000.0	115120000.0	105110000.0	90744000.0
269	CKA2	P19454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
270	MYO2	P19524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
271	HSP60	P19882	75346000.0	28957000.0	104930000.0	103380000.0	33571000.0	110470000.0	149920000.0	130920000.0	79662000.0	151840000.0	97277000.0	96337000.0	96294000.0	88244000.0	70895000.0
272	PRP4	P20053	0.0	0.0	0.0	42673000.0	48355000.0	0.0	0.0	0.0	0.0	0.0	0.0	49348000.0	0.0	32171000.0	0.0
273	FPR1	P20081	0.0	0.0	30637000.0	0.0	0.0	60411000.0	0.0	0.0	0.0	0.0	62877000.0	48454000.0	82513000.0	0.0	0.0
274	ZRC1	P20107	0.0	0.0	40300000.0	0.0	20031000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32198000.0	32423000.0
275	RPB8	P20436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
276	DBP3	P20447	67189000.0	123230000.0	99966000.0	99623000.0	199300000.0	46999000.0	55304000.0	106980000.0	84849000.0	86261000.0	55801000.0	96242000.0	48484000.0	52192000.0	71590000.0
277	HCA4	P20448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
278	DBP5	P20449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31881000.0	26394000.0	0.0	0.0	0.0
279	SUI2	P20459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
280	SIT4	P20604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
281	SAR1	P20606	69318000.0	0.0	50601000.0	0.0	0.0	61330000.0	60738000.0	0.0	0.0	86900000.0	0.0	79725000.0	74661000.0	58130000.0	0.0
282	NUP1	P20676	0.0	87456000.0	27965000.0	0.0	0.0	0.0	0.0	0.0	0.0	33594000.0	0.0	0.0	0.0	0.0	0.0
283	KGD1	P20967	33226000.0	35332000.0	30256000.0	58064000.0	0.0	65995000.0	31966000.0	59084000.0	35452000.0	30139000.0	42963000.0	29701000.0	58495000.0	39852000.0	33982000.0
284	OLE1	P21147	92293000.0	0.0	120100000.0	112590000.0	0.0	75708000.0	82347000.0	0.0	86709000.0	75563000.0	60077000.0	66995000.0	65639000.0	108570000.0	86638000.0
285	PRE10	P21242	11246000.0	0.0	14892000.0	0.0	0.0	12105000.0	11486000.0	0.0	0.0	0.0	0.0	0.0	0.0	12748000.0	12612000.0
286	SCL1	P21243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287	ADE2	P21264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288	ATP15	P21306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289	RNR1	P21524;P21672	0.0	0.0	21392000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16170000.0	17652000.0
290	VPS1	P21576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291	MRPS28	P21771	0.0	0.0	0.0	0.0	547680000.0	85909000.0	0.0	0.0	0.0	0.0	97355000.0	0.0	252370000.0	0.0	173450000.0
292	SDH2	P21801	0.0	0.0	0.0	53610000.0	0.0	70563000.0	0.0	0.0	0.0	0.0	0.0	0.0	63194000.0	0.0	0.0
293	IDP1	P21954	74001000.0	73532000.0	97916000.0	104090000.0	83759000.0	129740000.0	106220000.0	0.0	86566000.0	88320000.0	123620000.0	106900000.0	124080000.0	135210000.0	111700000.0
294	MCK1	P21965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295	SNF2	P22082	0.0	0.0	12934000.0	0.0	38668000.0	0.0	44756000.0	0.0	0.0	0.0	0.0	39325000.0	0.0	0.0	0.0
296	MDH2	P22133	0.0	0.0	0.0	28591000.0	0.0	50316000.0	0.0	50785000.0	0.0	0.0	28350000.0	0.0	37465000.0	0.0	0.0
