	Gene.names	Protein.IDs	Intensity.01	Intensity.02	Intensity.03	Intensity.04	Intensity.05	Intensity.06	Intensity.07	Intensity.08	Intensity.09	Intensity.10	Intensity.11	Intensity.12	Intensity.13	Intensity.14	Intensity.15
137	ILS1	P09436	11003000.0	21312000.0	350310000.0	107370000.0	26812000.0	62343000.0	54880000.0	18923000.0	25994000.0	140080000.0	18478000.0	128520000.0	9151400.0	150460000.0	237020000.0
138	MIS1	P09440	146020000.0	14634000.0	434160000.0	146970000.0	94937000.0	106360000.0	146060000.0	5547400.0	33486000.0	51951000.0	50979000.0	96439000.0	90891000.0	241910000.0	141570000.0
139	ATP5	P09457	67785000.0	0.0	35215000.0	132610000.0	17199000.0	119240000.0	0.0	49188000.0	24292000.0	168760000.0	184360000.0	87938000.0	106600000.0	103920000.0	98890000.0
140	SWI1	P09547	0.0	0.0	26625000.0	0.0	159220000.0	0.0	36930000.0	0.0	0.0	0.0	0.0	78880000.0	9275900.0	0.0	0.0
141	LPD1	P09624	0.0	0.0	38494000.0	0.0	0.0	0.0	6793600.0	0.0	0.0	0.0	0.0	0.0	0.0	11286000.0	0.0
142	TUB1	P09733	99256000.0	27460000.0	488830000.0	129160000.0	32769000.0	235110000.0	124220000.0	36467000.0	59446000.0	91701000.0	131980000.0	70237000.0	96396000.0	339650000.0	220830000.0
143	TUB3	P09734	26916000.0	0.0	120610000.0	46813000.0	0.0	10145000.0	13341000.0	16135000.0	0.0	36402000.0	17734000.0	0.0	15044000.0	78231000.0	39410000.0
144	TRL1	P09880	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11084000.0	21326000.0
145	RNR2	P09938	16537000.0	13387000.0	0.0	12767000.0	0.0	0.0	0.0	0.0	0.0	0.0	41787000.0	0.0	7729900.0	23005000.0	0.0
146	HEM1	P09950	0.0	0.0	0.0	8446600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25877000.0	0.0	15106000.0	9406900.0
147	RPS25A;RPS25B	Q3E792;P0C0T4	304700000.0	298270000.0	955440000.0	222890000.0	355230000.0	541050000.0	430280000.0	0.0	151860000.0	293110000.0	226490000.0	37876000.0	224100000.0	297490000.0	966940000.0
148	RPS21A	P0C0V8	21220000.0	33042000.0	84155000.0	17740000.0	30629000.0	50376000.0	47393000.0	18518000.0	30297000.0	61565000.0	45659000.0	67018000.0	17876000.0	83108000.0	96035000.0
149	RPS22B;RPS22A	Q3E7Y3;P0C0W1	1156300000.0	796610000.0	3718500000.0	1842800000.0	1100800000.0	1864500000.0	1337200000.0	627850000.0	1010700000.0	1882800000.0	1860200000.0	1666600000.0	1495600000.0	3504300000.0	3268100000.0
150	RPL11B;RPL11A	Q3E757;P0C0W9	1035000000.0	862690000.0	2763700000.0	1210100000.0	980690000.0	1357500000.0	1480900000.0	455330000.0	924700000.0	1155500000.0	664240000.0	1254100000.0	1194700000.0	1695000000.0	1813800000.0
151	RPS28A;RPS28B	Q3E7X9;P0C0X0	247700000.0	198480000.0	617480000.0	701360000.0	63854000.0	861400000.0	401270000.0	294360000.0	79415000.0	1046700000.0	689340000.0	970850000.0	636080000.0	312390000.0	974940000.0
152	RPL27A;RPL27B	P0C2H6;P0C2H7	2085300000.0	1402500000.0	4857700000.0	1740000000.0	1187200000.0	1285200000.0	1823000000.0	407210000.0	926160000.0	1542600000.0	540270000.0	1576300000.0	1089600000.0	1806400000.0	3075800000.0
153	RPL31A	P0C2H8	666180000.0	454940000.0	1733000000.0	432790000.0	342830000.0	482310000.0	756210000.0	136370000.0	369600000.0	566900000.0	597490000.0	709040000.0	847680000.0	1760100000.0	1552200000.0
154	TY1B-PR1;TY1B-H;TY1B-DR6;TY1B-PR2;TY1B-BR;TY1B-DR3;TY1B-GR2;TY1B-DR1;TY1B-LR4;TY1B-LR3;TY1B-JR1;TY1B-OR;TY1B-LR1;TY1B-ML1;TY1B-MR2;TY1B-DR5;TY1B-JR2;TY1B-ER2;TY1B-GR3;TY1B-PL;TY1B-NL2;TY1B-ER1;TY1B-GR1;TY1B-ML2;TY1B-PR3;TY1B-LR2;TY1B-DR4;TY1B-OL	P0C2I9;O13535;P0C2I3;P0C2J0;Q12193;Q99231;Q12269;Q03855;P0C2I7;P0C2I6;P47098;Q92393;Q12088;Q04711;Q04670;P0C2I2;P47100;Q03619;Q12316;Q12414;Q99337;Q03612;Q12141;Q03434;P0C2J1;P0C2I5;Q07793;Q12273;O13527	275660000.0	52030000.0	693690000.0	156440000.0	45677000.0	71373000.0	281760000.0	0.0	135110000.0	131650000.0	105180000.0	195340000.0	188210000.0	222780000.0	229740000.0
155	YHR073C-B	P0C5N4	32458000.0	0.0	172060000.0	194390000.0	0.0	172930000.0	0.0	0.0	0.0	25972000.0	117580000.0	107050000.0	0.0	97493000.0	220120000.0
156	SSC1	P0CS90;P39987	666900000.0	417710000.0	745280000.0	694010000.0	364690000.0	1123100000.0	588130000.0	217170000.0	477820000.0	1187500000.0	854550000.0	1140600000.0	973330000.0	627260000.0	987120000.0
157	PBI2	P0CT04	64286000.0	0.0	0.0	0.0	0.0	87605000.0	0.0	0.0	0.0	0.0	57460000.0	32995000.0	0.0	34543000.0	34745000.0
158	RPL20B;RPL20A	P0CX24;P0CX23	1457600000.0	884090000.0	2317100000.0	678490000.0	1071500000.0	1643400000.0	984000000.0	452560000.0	733870000.0	1304400000.0	874500000.0	1415900000.0	651940000.0	2167500000.0	3948600000.0
159	RPL43B;RPL43A	P0CX26;P0CX25	410260000.0	65336000.0	1384800000.0	476250000.0	53655000.0	384940000.0	625350000.0	0.0	376790000.0	454820000.0	275460000.0	660340000.0	83993000.0	126180000.0	851070000.0
160	RPL42B;RPL42A	P0CX28;P0CX27	60452000.0	35514000.0	195890000.0	45636000.0	0.0	41502000.0	59324000.0	0.0	35851000.0	42207000.0	29293000.0	41148000.0	38579000.0	67420000.0	111720000.0
161	RPS23B;RPS23A	P0CX30;P0CX29	467670000.0	198010000.0	1108300000.0	327770000.0	296150000.0	453060000.0	387660000.0	121070000.0	231750000.0	475320000.0	241560000.0	533460000.0	311560000.0	1083600000.0	1114900000.0
162	RPS24B;RPS24A	P0CX32;P0CX31	1128500000.0	685740000.0	1646700000.0	1455100000.0	1039100000.0	848550000.0	1628000000.0	266630000.0	845780000.0	1517900000.0	846030000.0	1357900000.0	1136400000.0	1681700000.0	2452000000.0
163	RPS30B;RPS30A	P0CX34;P0CX33	42182000.0	28695000.0	65879000.0	298040000.0	35340000.0	278440000.0	247470000.0	8949800.0	35055000.0	0.0	21190000.0	293750000.0	22928000.0	329370000.0	521620000.0
164	RPS4B;RPS4A	P0CX36;P0CX35	2709500000.0	1727700000.0	5604500000.0	3357900000.0	2044400000.0	3456700000.0	2951800000.0	921700000.0	1935800000.0	3190100000.0	2404700000.0	3438600000.0	3068300000.0	6611900000.0	5526200000.0
165	RPS6B;RPS6A	P0CX38;P0CX37	2093800000.0	900360000.0	7778800000.0	3482100000.0	1608600000.0	2531800000.0	2838500000.0	300430000.0	1282900000.0	2450100000.0	1136700000.0	2488600000.0	1907000000.0	4559000000.0	6301800000.0
166	RPS8B;RPS8A	P0CX40;P0CX39	2931600000.0	1959000000.0	6575900000.0	2591700000.0	2305400000.0	2353700000.0	3356100000.0	160690000.0	1803900000.0	2559000000.0	1681400000.0	2310700000.0	2142600000.0	3727300000.0	5444700000.0
167	RPL23B;RPL23A	P0CX42;P0CX41	1646100000.0	992770000.0	3730900000.0	2216600000.0	1408400000.0	1657800000.0	864910000.0	629850000.0	1211900000.0	1848800000.0	1576300000.0	1846300000.0	1573100000.0	3720600000.0	3205200000.0
168	RPL1B;RPL1A	P0CX44;P0CX43	1160600000.0	637220000.0	2228900000.0	1129900000.0	754080000.0	612740000.0	820980000.0	183320000.0	818480000.0	1140700000.0	580040000.0	991920000.0	543890000.0	1192700000.0	1923700000.0
169	RPL2B;RPL2A	P0CX46;P0CX45	4125000000.0	1767600000.0	8596200000.0	3245700000.0	2523500000.0	2565400000.0	4037100000.0	790880000.0	1652300000.0	2730200000.0	2353000000.0	3623500000.0	2579600000.0	5435800000.0	7090400000.0
170	RPS11B;RPS11A	P0CX48;P0CX47	2267900000.0	1351200000.0	5597300000.0	2129200000.0	1593100000.0	2015700000.0	2842500000.0	512280000.0	1833800000.0	2253500000.0	929180000.0	1895400000.0	2286800000.0	2978300000.0	4869600000.0
171	RPL18B;RPL18A	P0CX50;P0CX49	447120000.0	200380000.0	2355900000.0	272980000.0	582490000.0	393640000.0	400150000.0	41345000.0	71156000.0	973750000.0	216160000.0	425070000.0	296660000.0	2151400000.0	517780000.0
172	RPS16B;RPS16A	P0CX52;P0CX51	2269000000.0	1240700000.0	3794900000.0	3208700000.0	1307700000.0	3546000000.0	2168300000.0	902620000.0	1382300000.0	3011600000.0	2472200000.0	3110100000.0	2170300000.0	5685000000.0	5521900000.0
173	RPL12B;RPL12A	P0CX54;P0CX53	602910000.0	418800000.0	1128300000.0	1117500000.0	1021400000.0	994860000.0	1280800000.0	591180000.0	115750000.0	723790000.0	1128000000.0	1161300000.0	1360700000.0	2034900000.0	1388000000.0
174	RPS18B;RPS18A	P0CX56;P0CX55	1769200000.0	756000000.0	2822600000.0	2147100000.0	1539500000.0	2129700000.0	1037100000.0	0.0	954920000.0	2746400000.0	1159200000.0	2416600000.0	1317200000.0	3123000000.0	4061100000.0
175	RPL19B;RPL19A	P0CX83;P0CX82	3565200000.0	1399800000.0	5178500000.0	1925000000.0	1447600000.0	2311600000.0	1693800000.0	270730000.0	1523000000.0	2915400000.0	1170300000.0	2441100000.0	1944200000.0	2454600000.0	4103300000.0
176	RPL35B;RPL35A	P0CX85;P0CX84	1086900000.0	817270000.0	2257200000.0	1239000000.0	1006000000.0	1502500000.0	1298200000.0	483470000.0	833650000.0	850230000.0	791350000.0	1101700000.0	976190000.0	1089700000.0	2043300000.0
177	SBP1	P10080	0.0	0.0	0.0	22997000.0	0.0	0.0	0.0	0.0	7569900.0	24453000.0	0.0	21230000.0	12631000.0	0.0	0.0
178	TIF1	P10081	1115400000.0	613510000.0	1366900000.0	982800000.0	749900000.0	1011400000.0	837170000.0	344590000.0	889480000.0	1389700000.0	960110000.0	1452800000.0	907600000.0	1983000000.0	1677100000.0
179	ADH4	P10127	0.0	0.0	12446000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16154000.0
180	SSA1	P10591	849850000.0	208130000.0	403940000.0	296350000.0	155310000.0	438740000.0	277420000.0	96885000.0	696420000.0	146420000.0	709090000.0	146410000.0	186600000.0	108550000.0	286070000.0
181	SSA2	P10592	7178800000.0	2596200000.0	7130500000.0	4823200000.0	2794300000.0	5625800000.0	4529800000.0	1750900000.0	4466200000.0	5110600000.0	6244400000.0	4913100000.0	4435500000.0	5013000000.0	7545600000.0
182	ERG11	P10614	33083000.0	19206000.0	200690000.0	73402000.0	37227000.0	81849000.0	71949000.0	15524000.0	37608000.0	129690000.0	66838000.0	116060000.0	62179000.0	161240000.0	194460000.0
183	RPP1B	P10622	160030000.0	0.0	366040000.0	0.0	85096000.0	87065000.0	87182000.0	0.0	0.0	162200000.0	44101000.0	0.0	0.0	225310000.0	0.0
184	SAM1	P10659	751650000.0	387120000.0	1938200000.0	1078800000.0	518090000.0	665280000.0	1183600000.0	165740000.0	197960000.0	916820000.0	596360000.0	1034100000.0	779800000.0	1640000000.0	2071300000.0
185	MRP1	P10662	0.0	0.0	0.0	0.0	1345400000.0	310470000.0	0.0	0.0	0.0	0.0	370200000.0	0.0	600920000.0	0.0	1274200000.0
186	MRP2	P10663	0.0	0.0	0.0	0.0	210810000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59651000.0
187	RPL4A;RPL4B	P10664;P49626	5144100000.0	2691600000.0	10039000000.0	7284500000.0	3506300000.0	3805600000.0	5758100000.0	1262500000.0	3421400000.0	5516500000.0	3566700000.0	4717200000.0	3880000000.0	8352600000.0	10936000000.0
188	HOM3	P10869	21206000.0	29386000.0	96469000.0	8113400.0	11936000.0	15378000.0	69096000.0	18911000.0	62476000.0	81096000.0	85564000.0	21277000.0	79651000.0	232270000.0	217170000.0
189	MAK16	P10962	14522000.0	0.0	58227000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21774000.0
190	PCK1	P10963	208650000.0	0.0	171930000.0	645190000.0	0.0	1187800000.0	48603000.0	347090000.0	118900000.0	37369000.0	311830000.0	0.0	951820000.0	708540000.0	131820000.0
191	RPA190	P10964	9674600.0	0.0	62576000.0	15186000.0	0.0	0.0	0.0	0.0	0.0	39885000.0	26121000.0	0.0	26854000.0	63723000.0	74418000.0
192	ARF1	P11076;P19146	83540000.0	0.0	197750000.0	39491000.0	36850000.0	123850000.0	36934000.0	6430800.0	46795000.0	139850000.0	101440000.0	166620000.0	30088000.0	141270000.0	109490000.0
193	PYC1	P11154	0.0	0.0	11818000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21460000.0
194	ZWF1	P11412	10643000.0	0.0	11443000.0	0.0	0.0	12868000.0	0.0	0.0	5518300.0	0.0	0.0	7128500.0	0.0	42050000.0	0.0
195	SSB1	P11484	379310000.0	241030000.0	733730000.0	420580000.0	259010000.0	351030000.0	390480000.0	139850000.0	297630000.0	547230000.0	378050000.0	465530000.0	438480000.0	624230000.0	717670000.0
196	PHO8	P11491	0.0	0.0	11090000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
197	RNA1	P11745	40510000.0	11037000.0	116570000.0	139150000.0	0.0	62322000.0	25797000.0	7694500.0	30593000.0	56511000.0	40988000.0	30295000.0	20938000.0	199170000.0	38785000.0
198	SCH9	P11792	16367000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24515000.0	38388000.0	0.0	0.0	0.0	10316000.0
199	SUP45	P12385	59556000.0	33760000.0	168770000.0	33729000.0	0.0	29875000.0	144310000.0	12801000.0	58376000.0	47986000.0	26508000.0	24889000.0	29378000.0	76371000.0	193640000.0
200	TCP1	P12612	49855000.0	0.0	30639000.0	66511000.0	18713000.0	0.0	42388000.0	0.0	17194000.0	17482000.0	6286200.0	0.0	30174000.0	68301000.0	60223000.0
201	HMG1	P12683	8364600.0	0.0	65505000.0	36914000.0	0.0	14253000.0	20639000.0	0.0	0.0	0.0	0.0	0.0	0.0	47644000.0	53059000.0
202	MRP13	P12686	0.0	0.0	0.0	0.0	468930000.0	61867000.0	0.0	0.0	0.0	0.0	20732000.0	0.0	189080000.0	0.0	302210000.0
203	YPK1	P12688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20499000.0	0.0	23611000.0	0.0	0.0	0.0
204	LAT1	P12695	29466000.0	0.0	0.0	0.0	0.0	0.0	14349000.0	0.0	0.0	35741000.0	0.0	0.0	92263000.0	6762200.0	0.0
205	PGI1	P12709	466970000.0	94413000.0	1097700000.0	695480000.0	124080000.0	871050000.0	281390000.0	66281000.0	474020000.0	780990000.0	644500000.0	738060000.0	524880000.0	1677900000.0	1426800000.0
206	GCD2	P12754	0.0	6612500.0	26984000.0	14288000.0	8391400.0	0.0	15898000.0	0.0	0.0	12471000.0	6842000.0	8958300.0	7945200.0	23526000.0	22616000.0
207	NAT1	P12945	0.0	0.0	25597000.0	12488000.0	0.0	0.0	11699000.0	0.0	0.0	10836000.0	0.0	12990000.0	0.0	39655000.0	0.0
208	GLN4	P13188	16168000.0	0.0	102450000.0	0.0	4962100.0	18496000.0	24792000.0	0.0	0.0	23263000.0	0.0	15313000.0	14397000.0	29822000.0	52035000.0
209	URA5	P13298	22943000.0	0.0	28661000.0	10339000.0	0.0	0.0	0.0	0.0	0.0	82073000.0	0.0	71757000.0	31995000.0	0.0	11477000.0
210	RPO41	P13433	73475000.0	0.0	275010000.0	0.0	309010000.0	0.0	0.0	0.0	0.0	154180000.0	29180000.0	0.0	0.0	0.0	0.0
211	CAP2	P13517	0.0	0.0	10573000.0	0.0	0.0	15044000.0	0.0	0.0	0.0	8847100.0	0.0	0.0	0.0	16333000.0	13655000.0
212	HOM2	P13663	327270000.0	85007000.0	645090000.0	279580000.0	105420000.0	439390000.0	139980000.0	79029000.0	165500000.0	306240000.0	209610000.0	252710000.0	114090000.0	408570000.0	653370000.0
213	RSR1	P13856	0.0	0.0	27738000.0	15154000.0	0.0	0.0	9892700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42193000.0
214	DPM1	P14020	228620000.0	99077000.0	470900000.0	271610000.0	120930000.0	264620000.0	130450000.0	78596000.0	78121000.0	257630000.0	61027000.0	269640000.0	218730000.0	406960000.0	314600000.0
215	RPL30	P14120	1234000000.0	174470000.0	2285100000.0	1063400000.0	852620000.0	994910000.0	800990000.0	192680000.0	452480000.0	1008100000.0	540210000.0	1100700000.0	993690000.0	1989300000.0	2774500000.0
216	RPL3	P14126	4607600000.0	3118800000.0	7501500000.0	3336600000.0	2826300000.0	2545300000.0	3622100000.0	950450000.0	2448300000.0	3447600000.0	2634200000.0	3239700000.0	2656100000.0	4897600000.0	7321100000.0
217	FBA1	P14540	8318300000.0	5401100000.0	8514500000.0	5856600000.0	3225700000.0	6373400000.0	5438900000.0	2695600000.0	6685900000.0	7559400000.0	5744500000.0	7859300000.0	6634500000.0	5872400000.0	9208600000.0
218	GFA1	P14742	189870000.0	32188000.0	500850000.0	256860000.0	51299000.0	177210000.0	182360000.0	96567000.0	46532000.0	109260000.0	43334000.0	61920000.0	133050000.0	305980000.0	334630000.0
219	CPR1	P14832	645180000.0	231310000.0	617030000.0	368150000.0	122570000.0	544310000.0	294390000.0	76935000.0	443830000.0	724470000.0	299030000.0	408800000.0	292030000.0	582040000.0	636150000.0
220	ARO3	P14843	8850100.0	0.0	28634000.0	27725000.0	0.0	82422000.0	6057200.0	0.0	0.0	65695000.0	68122000.0	37186000.0	40726000.0	39638000.0	47484000.0
221	SEC63	P14906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38938000.0	0.0
222	TAL1	P15019	52648000.0	0.0	27127000.0	68278000.0	16045000.0	97117000.0	0.0	11784000.0	17519000.0	109350000.0	106090000.0	78858000.0	39343000.0	47857000.0	32438000.0
223	HSC82	P15108	3227000000.0	1151300000.0	3423400000.0	1708800000.0	1187700000.0	3503700000.0	2265200000.0	1048900000.0	1717100000.0	4415200000.0	4066500000.0	3974600000.0	3704500000.0	4052300000.0	4195100000.0
224	KRS1	P15180	253840000.0	91402000.0	631990000.0	192220000.0	176970000.0	489860000.0	267110000.0	110980000.0	100730000.0	385140000.0	77227000.0	517520000.0	389110000.0	533410000.0	590040000.0
225	SEC23	P15303	8416000.0	0.0	65913000.0	14013000.0	0.0	39022000.0	22793000.0	0.0	0.0	54716000.0	40382000.0	55271000.0	9964300.0	205890000.0	104290000.0
226	MSS116	P15424	60931000.0	19773000.0	167200000.0	130280000.0	87085000.0	7648500.0	55931000.0	0.0	19884000.0	0.0	9259000.0	15541000.0	12827000.0	163580000.0	122570000.0
227	GUK1	P15454	72267000.0	60266000.0	46099000.0	98894000.0	28003000.0	88198000.0	30607000.0	36049000.0	42424000.0	142810000.0	140940000.0	137690000.0	99649000.0	112890000.0	139370000.0
228	IDI1	P15496	35185000.0	23126000.0	51658000.0	40990000.0	14378000.0	46007000.0	14932000.0	9960500.0	12166000.0	32307000.0	0.0	51709000.0	24157000.0	38822000.0	55891000.0
229	TRM1	P15565-2;P15565	0.0	0.0	36481000.0	18857000.0	0.0	10723000.0	0.0	0.0	0.0	17563000.0	0.0	0.0	0.0	102270000.0	47863000.0
230	FRS1	P15624	149070000.0	9633400.0	215450000.0	235620000.0	22568000.0	55409000.0	33105000.0	0.0	64536000.0	273920000.0	139960000.0	153530000.0	122140000.0	306900000.0	290360000.0
231	FRS2	P15625	25889000.0	16746000.0	210960000.0	66478000.0	0.0	106170000.0	21207000.0	12357000.0	16981000.0	95754000.0	60340000.0	28751000.0	0.0	65293000.0	0.0
232	NOP1	P15646	469160000.0	327150000.0	1631000000.0	452750000.0	377880000.0	343240000.0	622460000.0	174910000.0	369040000.0	228840000.0	207190000.0	413220000.0	249020000.0	896310000.0	704290000.0
233	URA6	P15700	0.0	0.0	13591000.0	21107000.0	0.0	22359000.0	0.0	0.0	0.0	37563000.0	14365000.0	0.0	18324000.0	11983000.0	17297000.0
234	STI1	P15705	390390000.0	143750000.0	136510000.0	140960000.0	19029000.0	198910000.0	75884000.0	28337000.0	177350000.0	321330000.0	198940000.0	345040000.0	212840000.0	130990000.0	147230000.0
235	POL30	P15873	0.0	0.0	22763000.0	0.0	0.0	0.0	15298000.0	0.0	0.0	14543000.0	0.0	0.0	0.0	39694000.0	0.0
236	ABP1	P15891	17860000.0	0.0	0.0	0.0	0.0	24969000.0	11956000.0	11834000.0	0.0	39860000.0	8330900.0	0.0	26563000.0	39519000.0	0.0
237	HSP26	P15992	1597500000.0	228510000.0	0.0	14809000.0	0.0	13107000.0	177520000.0	0.0	1558900000.0	0.0	2077300000.0	8843100.0	0.0	9215600.0	0.0
238	THR4	P16120	93372000.0	39942000.0	56297000.0	59800000.0	39914000.0	145570000.0	46715000.0	20870000.0	41747000.0	253970000.0	53887000.0	207670000.0	130550000.0	163770000.0	76260000.0
239	VMA2	P16140	714310000.0	187610000.0	2262100000.0	820410000.0	342120000.0	815360000.0	752180000.0	196580000.0	391790000.0	628970000.0	402070000.0	653230000.0	523610000.0	1857800000.0	1327600000.0
240	PDA1	P16387	80528000.0	0.0	192310000.0	18005000.0	0.0	50871000.0	0.0	24909000.0	0.0	10970000.0	5563600.0	24275000.0	31942000.0	62304000.0	57201000.0
241	PDC5	P16467	0.0	0.0	246200000.0	0.0	31249000.0	0.0	0.0	0.0	0.0	263580000.0	0.0	0.0	9160700.0	0.0	33677000.0
242	KAR2	P16474	271470000.0	106960000.0	559120000.0	137820000.0	92247000.0	472080000.0	109890000.0	0.0	192070000.0	249390000.0	377030000.0	428130000.0	142990000.0	610310000.0	492950000.0
243	YEF3	P16521	5716400000.0	3592800000.0	18361000000.0	10584000000.0	4546200000.0	8916800000.0	7341200000.0	1767400000.0	4221200000.0	6837500000.0	5449500000.0	7997200000.0	4299100000.0	20443000000.0	19271000000.0
244	OM45	P16547	103620000.0	6922900.0	8849600.0	23856000.0	0.0	43873000.0	0.0	5856800.0	25599000.0	12453000.0	11658000.0	96285000.0	166060000.0	12929000.0	12116000.0
245	APA1	P16550	21924000.0	0.0	77853000.0	54342000.0	9895900.0	123850000.0	18787000.0	6912000.0	8108400.0	111270000.0	79714000.0	96710000.0	17690000.0	104300000.0	122470000.0
246	NCP1	P16603	0.0	0.0	91355000.0	0.0	0.0	0.0	0.0	0.0	0.0	23372000.0	0.0	0.0	0.0	5211900.0	6847200.0
247	PFK1	P16861	657850000.0	174220000.0	1179000000.0	855400000.0	171430000.0	552880000.0	451710000.0	178660000.0	411390000.0	444430000.0	510580000.0	449150000.0	363720000.0	969850000.0	994650000.0
248	PFK2	P16862	139320000.0	60153000.0	638240000.0	145320000.0	105640000.0	190840000.0	136390000.0	10734000.0	120920000.0	134890000.0	68091000.0	233710000.0	116120000.0	436880000.0	457020000.0
249	FUS3	P16892	10723000.0	0.0	4564200000.0	1555300000.0	28185000.0	0.0	3090300000.0	675450000.0	0.0	985990000.0	0.0	9431500.0	7985000.0	0.0	0.0
250	RPL8A	P17076	2401900000.0	630970000.0	3676400000.0	2611600000.0	1644300000.0	2448400000.0	2163000000.0	610640000.0	736220000.0	1899000000.0	1784000000.0	3088300000.0	2409800000.0	1999700000.0	4434100000.0
251	VMA1	P17255	357510000.0	134190000.0	800360000.0	564960000.0	187110000.0	424110000.0	312020000.0	138430000.0	254700000.0	447310000.0	276850000.0	287010000.0	296030000.0	645230000.0	750570000.0
252	THR1	P17423	70995000.0	0.0	154970000.0	52294000.0	6558700.0	32357000.0	69582000.0	8073800.0	26662000.0	53283000.0	13637000.0	61254000.0	56541000.0	145390000.0	152960000.0
253	MDH1	P17505	215190000.0	83128000.0	335430000.0	320830000.0	106430000.0	534580000.0	138620000.0	192320000.0	132100000.0	216160000.0	163140000.0	241760000.0	485370000.0	274160000.0	304230000.0
254	TPM1	P17536	63681000.0	41680000.0	0.0	0.0	35904000.0	121630000.0	15807000.0	48004000.0	23785000.0	124950000.0	105430000.0	143340000.0	63124000.0	0.0	48664000.0
255	PET123	P17558	0.0	0.0	0.0	0.0	1346200000.0	410650000.0	0.0	0.0	0.0	0.0	333970000.0	0.0	510730000.0	27752000.0	1131100000.0
256	GRX2	P17695	24866000.0	0.0	48300000.0	33735000.0	0.0	74617000.0	0.0	0.0	20870000.0	62672000.0	27928000.0	33015000.0	55193000.0	33063000.0	54470000.0
257	GLK1	P17709	113500000.0	0.0	73612000.0	77473000.0	6331800.0	193420000.0	54762000.0	0.0	40552000.0	17143000.0	159900000.0	26194000.0	52584000.0	58731000.0	40447000.0
258	CLC1	P17891	0.0	0.0	0.0	0.0	0.0	8605700.0	0.0	0.0	0.0	0.0	0.0	6718800.0	3962300.0	0.0	0.0
259	CPT1	P17898	0.0	0.0	13733000.0	0.0	0.0	8009600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
260	PDI1	P17967	250800000.0	69239000.0	100840000.0	213420000.0	94978000.0	237120000.0	72818000.0	100700000.0	81050000.0	179810000.0	308790000.0	260740000.0	202480000.0	385760000.0	307990000.0
261	PET9	P18239;P18238	359130000.0	173720000.0	924420000.0	584690000.0	423190000.0	226020000.0	245530000.0	173060000.0	307510000.0	194380000.0	341400000.0	468560000.0	783400000.0	927730000.0	513480000.0
262	SNF5	P18480	0.0	0.0	177550000.0	0.0	350790000.0	0.0	232250000.0	0.0	0.0	0.0	0.0	171790000.0	0.0	0.0	0.0
263	FUR1	P18562	140080000.0	41879000.0	335540000.0	80964000.0	55099000.0	57114000.0	85422000.0	20890000.0	114470000.0	165640000.0	164530000.0	64166000.0	192220000.0	219940000.0	285470000.0
264	SNF6	P18888	0.0	0.0	45290000.0	0.0	41205000.0	0.0	103670000.0	0.0	0.0	0.0	0.0	25747000.0	0.0	0.0	0.0
265	FAS2	P19097	766880000.0	202780000.0	2390100000.0	744150000.0	276050000.0	737180000.0	611470000.0	119370000.0	397930000.0	873300000.0	665710000.0	722240000.0	556370000.0	1333200000.0	1889600000.0
266	KGD2	P19262	19822000.0	0.0	24512000.0	0.0	0.0	13615000.0	0.0	0.0	0.0	0.0	0.0	44823000.0	0.0	0.0	0.0
267	SAM2	P19358	140080000.0	0.0	262940000.0	175970000.0	54327000.0	0.0	169690000.0	14291000.0	31963000.0	200420000.0	39341000.0	175200000.0	50304000.0	239690000.0	131180000.0
268	ACO1	P19414	453980000.0	203040000.0	826900000.0	593420000.0	200480000.0	434650000.0	332710000.0	145840000.0	349850000.0	569250000.0	498370000.0	486210000.0	477560000.0	607670000.0	586960000.0
269	CKA2	P19454	11849000.0	0.0	0.0	16657000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12350000.0	0.0	8856600.0
270	MYO2	P19524	0.0	0.0	17908000.0	0.0	0.0	0.0	0.0	0.0	0.0	12216000.0	0.0	0.0	0.0	10013000.0	14387000.0
271	HSP60	P19882	297600000.0	72641000.0	1026200000.0	574740000.0	99514000.0	710280000.0	871640000.0	300660000.0	241230000.0	806740000.0	447290000.0	554500000.0	376490000.0	593120000.0	590710000.0
272	PRP4	P20053	0.0	0.0	0.0	157140000.0	73293000.0	0.0	0.0	0.0	0.0	25183000.0	0.0	135490000.0	0.0	97119000.0	0.0
